Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,SmartvCard__Email__c,qbdialer__CloseDate__c,qbdialer__CloseScore__c,qbdialer__Dials__c,qbdialer__LastCallTime__c,qbdialer__Related_Contact_Dials__c,qbdialer__Related_Contact_LastCallTime__c,qbdialer__ResponseTime__c,LID__LinkedIn_Company_Id__c,zisf__ZoomInfo_Complete_Status__c,zisf__ZoomInfo_Industry__c,zisf__ZoomInfo_Last_Clean_Run__c,zisf__Zoom_Clean_Status__c,zisf__zoom_id__c,zisf__zoom_lastupdated__c
0013600000JRBMlAAP,0,,VRG 294,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-05-17,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBMmAAP,0,,VRG 295,,000000000000000AAA,,,FL,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Information Technology and Services,1000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-03-05,,,,,,,,,,,,,,,,,,,
0013600000JRBMnAAP,0,,VRG 296,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-04-27,2018-04-27,,,,,,,,,,,,,,,,,,,
0013600000JRBMpAAP,0,,VRG 297,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-05-22,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBMqAAP,0,,VRG 298,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBMrAAP,0,,VRG 299,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,250000000,500,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-02-23,,,,,,,,,,,,,,,,,,,
0013600000JRBMsAAP,0,,VRG 300,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBMtAAP,0,,VRG 301,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBMuAAP,0,,VRG 302,,000000000000000AAA,,,,,New Zealand,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Construction,1000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-09-01,00536000006DZLrAAO,2018-09-01,2018-01-04,,,,,,,,,,,,,,,,,,,
0013600000JRBMvAAP,0,,VRG 303,,000000000000000AAA,,,MI,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-16,,,,,,,,,,,,,,,,,,,
0013600000JRBMwAAP,0,,VRG 304,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-04-12,2018-04-12,,,,,,,,,,,,,,,,,,,
0013600000JRBMxAAP,0,,VRG 305,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,50000000,500,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBMzAAP,0,,VRG 306,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,50000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBN0AAP,0,,VRG 307,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBN1AAP,0,,VRG 308,,000000000000000AAA,,,,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-16,,,,,,,,,,,,,,,,,,,
0013600000JRBN2AAP,0,,VRG 309,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Information Technology and Services,10000000,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBN3AAP,0,,VRG 310,,000000000000000AAA,,,CO,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Venture Capital & Private Equity,50000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBN4AAP,0,,VRG 311,,000000000000000AAA,,,MN,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-10-28,2018-10-27,,,,,,,,,,,,,,,,,,,
0013600000JRBN5AAP,0,,VRG 312,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Management Consulting,1000000,25,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-09-03,00536000006DZLrAAO,2018-09-03,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBN6AAP,0,,VRG 313,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,10000000,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBN7AAP,0,,VRG 314,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Staffing and Recruiting,100000000,500,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-04,,,,,,,,,,,,,,,,,,,
0013600000JRBN8AAP,0,,VRG 315,,000000000000000AAA,,,NH,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,500000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-30,,,,,,,,,,,,,,,,,,,
0013600000JRBN9AAP,0,,VRG 316,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Staffing and Recruiting,10000000,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBNAAA5,0,,VRG 317,,000000000000000AAA,,,MA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,1000000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBNBAA5,0,,VRG 318,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Furniture,10000000,1000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBNCAA5,0,,VRG 319,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-16,,,,,,,,,,,,,,,,,,,
0013600000JRBNDAA5,0,,VRG 320,,000000000000000AAA,,,NY,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer & Network Security,10000000,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBNEAA5,0,,VRG 321,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,10000000,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBNFAA5,0,,VRG 322,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBNGAA5,0,,VRG 323,,000000000000000AAA,,,ID,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,200,,,,,,0053600000D5bx4AAB,2016-05-04,00536000001f53BAAQ,2018-08-07,00536000006DZLrAAO,2018-08-07,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBNHAA5,0,,VRG 324,,000000000000000AAA,,,WA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-06,00536000006DZLrAAO,2018-08-06,,,,,,,,,,,,,,,,,,,,
0013600000JRBNIAA5,0,,VRG 325,,000000000000000AAA,,,AZ,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Consumer Services,50000000,1000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-04-12,,,,,,,,,,,,,,,,,,,
0013600000JRBNJAA5,0,,VRG 326,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBNKAA5,0,,VRG 327,,000000000000000AAA,,,OR,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,10000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-27,00536000006DZLrAAO,2018-08-27,,,,,,,,,,,,,,,,,,,,
0013600000JRBNLAA5,0,,VRG 328,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,10000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-04-12,,,,,,,,,,,,,,,,,,,
0013600000JRBNMAA5,0,,VRG 329,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBNNAA5,0,,VRG 330,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Staffing and Recruiting,1000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBNOAA5,0,,VRG 331,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBNPAA5,0,,VRG 332,,000000000000000AAA,,,PA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Marketing and Advertising,50000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-09-03,00536000006DZLrAAO,2018-09-03,2018-02-25,,,,,,,,,,,,,,,,,,,
0013600000JRBNQAA5,0,,VRG 333,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,10000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-09-03,00536000006DZLrAAO,2018-09-03,,,,,,,,,,,,,,,,,,,,
0013600000JRBNRAA5,0,,VRG 334,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-05-17,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBNSAA5,0,,VRG 335,,000000000000000AAA,,,BC,,Germany,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,100000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBNTAA5,0,,VRG 336,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Consumer Electronics,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBNUAA5,0,,VRG 337,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBNVAA5,0,,VRG 338,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,250000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBNWAA5,0,,VRG 339,,000000000000000AAA,500 Terry Francoise Blvd,San Francisco,CA,94158,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Networking,1000000000,10000,,,,,,0053600000D4sAHAAZ,2016-05-04,00536000001f53BAAQ,2018-10-18,00536000006DZLrAAO,2018-10-18,2018-10-09,,,,,,,,,,,,,,,,,,,
0013600000JRBNXAA5,0,,VRG 340,,000000000000000AAA,,,Noord-Holland,,Netherlands,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,1000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-04-12,,,,,,,,,,,,,,,,,,,
0013600000JRBNZAA5,0,,VRG 341,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,10000,,,,,,00536000006DI2SAAW,2016-05-04,00536000001f53BAAQ,2018-08-09,00536000006CbBOAA0,2018-11-13,2018-11-13,,,Website-Free Trial,,,,,,,,,,,,,,,,
0013600000JRBNaAAP,0,,VRG 342,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBNbAAP,0,,VRG 343,,000000000000000AAA,,Dallas,TX,,USA,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,1000000000,10000,,,,,,00536000006DI2SAAW,2016-05-04,00536000001f53BAAQ,2018-08-01,00536000006DZLrAAO,2018-10-18,2018-10-18,,,,,,,,,,,,,,,,,,,
0013600000JRBNcAAP,0,,VRG 344,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,100000000,500,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBNdAAP,0,,VRG 345,,000000000000000AAA,,,,,Poland,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,50000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-02-28,,,,,,,,,,,,,,,,,,,
0013600000JRBNeAAP,0,,VRG 346,,000000000000000AAA,,,MN,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,500000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBNfAAP,0,,VRG 347,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBNgAAP,0,,VRG 348,,000000000000000AAA,,,MA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Information Technology and Services,10000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-04-12,,,,,,,,,,,,,,,,,,,
0013600000JRBNhAAP,0,,VRG 349,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Wireless,100000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBNiAAP,0,,VRG 350,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBNjAAP,0,,VRG 351,,000000000000000AAA,,,WA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Staffing and Recruiting,1000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-02-23,,,,,,,,,,,,,,,,,,,
0013600000JRBNkAAP,0,,VRG 352,,000000000000000AAA,,,Center District,,Israel,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,25,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-09-01,00536000006DZLrAAO,2018-09-01,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBNlAAP,0,,VRG 353,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Information Technology and Services,10000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBNmAAP,0,,VRG 354,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Staffing and Recruiting,1000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBNnAAP,0,,VRG 355,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBNoAAP,0,,VRG 356,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,500,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBNpAAP,0,,VRG 357,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBNqAAP,0,,VRG 358,,000000000000000AAA,,,MA,,United Kingdom,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Accounting,1000000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-16,,,,,,,,,,,,,,,,,,,
0013600000JRBNrAAP,0,,VRG 359,,000000000000000AAA,,,VA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Information Technology and Services,1000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-02-28,,,,,,,,,,,,,,,,,,,
0013600000JRBNsAAP,0,,VRG 360,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-01-04,2018-01-04,,,,,,,,,,,,,,,,,,,
0013600000JRBNtAAP,0,,VRG 361,,000000000000000AAA,,,IL,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-09,00536000006DZLrAAO,2018-08-09,,,,,,,,,,,,,,,,,,,,
0013600000JRBNuAAP,0,,VRG 362,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBNvAAP,0,,VRG 363,,000000000000000AAA,,,VA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Staffing and Recruiting,10000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-02-23,,,,,,,,,,,,,,,,,,,
0013600000JRBNwAAP,0,,VRG 364,,000000000000000AAA,,,CT,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBNxAAP,0,,VRG 365,,000000000000000AAA,,,Maharashtra,,India,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,10000000,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBNyAAP,0,,VRG 366,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBNzAAP,0,,VRG 367,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-07,00536000006DZLrAAO,2018-08-07,2018-01-16,,,,,,,,,,,,,,,,,,,
0013600000JRBO0AAP,0,,VRG 368,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBO1AAP,0,,VRG 369,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-01-16,2018-01-16,,,,,,,,,,,,,,,,,,,
0013600000JRBO2AAP,0,,VRG 370,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,250000000,1000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-07,,,,,,,,,,,,,,,,,,,
0013600000JRBO3AAP,0,,VRG 371,,000000000000000AAA,,,OH,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Information Technology and Services,10000000,25,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-17,,,,,,,,,,,,,,,,,,,
